  34.651  -86.543   186.0 em64rp kd4qio AL
starthere
  39.917  116.383     0.0 om89ew Beijing China
stophere
  -3.850  -32.417     0.0 hi36sd PP0-PY0 Fernando de Noronha,V.d.Remedios
  67.833 -115.083     0.0 dp27lt Coppermine
  68.350 -133.717     0.0 cp38di Inuvik
  64.000 -123.833     0.0 cp83cx McConnell Rng.
  65.283 -126.850     0.0 cp65ng Norman Wells
  44.650  -63.567     0.0 fn84fp VE1 NS Nova Scotia, Halifax
  43.700  -79.417     0.0 fn03gq VE3 ON Ontario, Toronto
  49.783  -94.483     0.0 en29ss Kenora
  46.233  -63.150     0.0 fn86kf VE1,VY2 PE Pr. Edward I,Charlottetown
  46.833  -71.250     0.0 fn46jt VE2 PQ Quebec, Quebec
  47.083  -70.567     0.0 fn47rb Grosse (Grues) Ile
  51.233  -58.650     0.0 go01qf St. Augustine-Saguenay
  50.500 -104.633     0.0 do70qm VE5 SK Saskatchewan, Regina
  60.683 -135.133     0.0 cp20kq VY1 YT Yukon Terr., Whitehorse
  28.100  -15.400     0.0 il28hc EA8-EH8 Canary Is.,Gr.Canary, Las Palmas
  15.000  -23.450     0.0 hk85ga D4 Cape Verde Islands, Praia
  19.300  -81.100     0.0 ek99kh ZF Cayman Islands, Georgetown
   4.500   18.750     0.0 jj94jl TL Central African Rep., Bangui
  35.883   -5.317     0.0 im75iv EA9-EH9 Ceuta
  35.300   -2.933     0.0 im85mh Mellila
  12.167   14.983     0.0 jk72le TT Chad, N'Djamena ( Ft. Lamy )
  -7.350   72.467     0.0 mi62fp VQ9 Chagos Arch., Diego Garcia
 -44.000 -176.500     0.0 ae15sx ZL7 Chatham Is., Rekohua
 -33.333  -70.500     0.0 ff46rq CA-CE,XQ Chile, Santiago
 -53.150  -70.917     0.0 fd46mu Punta Arenas
 -55.983  -67.300     0.0 fd64ia (TdF) Cape Horn,I. Hornos
  39.917  116.417     0.0 om89fw BY,BF-BU China, Beijing ( Peking )
  36.050  103.683     0.0 om16ub Gansu, Lanzhou
  20.100  110.350     0.0 ol50ec Hainan I., Haikou
  45.750  126.683     0.0 pn35ir Heilongjiang(Manchuria), Harbin
  16.533  111.600     0.0 ok56tm Paracel I(Hsi-sha Chun-Tao)
  23.100  113.267     0.0 ol63pc Kwantung, Guangzhou(Canton)
  29.750   91.500     0.0 nl59rs Tibet(Xizang Zihiqu), Lhasa
  31.233  121.467     0.0 pm01rf Shanghai { BPV }
  34.250  108.867     0.0 om44kg Shanxi, Xi'an
  35.000  109.517     0.0 om45sa Pucheng { BPM }
  43.800   87.583     0.0 nn33st Xinjiang Uygur, Urumqui
  39.483   75.983     0.0 mm79xl Kashgar
  25.083  102.667     0.0 ol15ib Yunnan, Kunming
 -10.417  105.717     0.0 oh29un VK9 Christmas I., Flying Fish Cove
  10.283 -109.217     0.0 dk50jg FO Clipperton Islands
   5.550  -87.000     0.0 ej65mn TI9 Cocos Island
 -12.117   96.900     0.0 nh87kv VK9 Cocos-Keeling Is, The Settlement
   4.600  -74.083     0.0 fj24xo HJ,HK,5J,5K Colombia, Santa Fe de Bogota
 -11.683   43.267     0.0 lh18ph D6 Comoro Islands, Moroni
  -4.233   15.233     0.0 ji75os TN Congo, Brazzaville
  53.850   27.500     0.0 ko33su U_,R_,4_ CIS (ex-USSR), Belarus, Minsk
 -21.767  174.517     0.0 rg78gf 3D2 Conway Reef (Ceva-I-Ra)[Fiji Is]
 -10.400 -161.050     0.0 ah99lo ZK1 Cook Is. ( North ), Manihiki Is.
  -9.033 -158.050     0.0 bi00xx Tongareva (Penrhyn), Omoka
 -21.917 -157.933     0.0 bg18ab ZK1 Cook Is. ( South ), Avarua
  41.917    8.717     0.0 jn41iw TK Corsica, Ajaccio
   9.983  -84.067     0.0 ej79xx TI,TE Costa Rica, San Jose
   6.817   -5.283     0.0 ij76it TU Cote d'Ivoire, Yamoussoukro
   5.317   -4.017     0.0 ij75xh (Ivory Coast), Abidjan
  48.583    7.750     0.0 jn38un TP2CE Council of Europe(Strasbourg,FR)
  35.517   24.017     0.0 km25am SV9 Crete, Canea (Khania)
  35.333   25.150     0.0 km25nh Iraklion
  45.800   15.967     0.0 jn75xt 9A-9Z Croatia (Hrvatska), Zagreb
 -46.417   51.833     0.0 le53vn FT_W Crozet I,Possession,Alfred-Faure
  23.117  -82.417     0.0 el83sc CM,CO,T4 Cuba, Habana
  35.183   33.383     0.0 km65qe 5B,ZC Cyprus, Levkosia (Nicosia)[Turk]
  35.667   33.033     0.0 km65mq Lemesos(Limassol)[Greek]
  50.117   14.583     0.0 jo70gc OK-OM Czechoslovakia, Prague{OMA,OLB5}
  50.083   14.417     0.0 jo70fb Czech, Praha
  48.167   17.133     0.0 jn88ne Slovakia, Bratislavia
  55.700   12.600     0.0 jo65hq OZ Denmark, Copenhagen
  18.400  -67.550     0.0 fk68fj KP5 Desecheo Island
  65.750 -169.750     0.0 ap55dr Alaska, Little Diomede I.
  65.767 -169.100     0.0 ap55ks Siberia, O. Ratmanova (Big D)
  11.583   43.150     0.0 lk11nn J2 Djibouti ( Afars & Issas )
  36.433   28.233     0.0 km46ck SV5 Dodecanese Is., Rhodes
  15.300  -61.383     0.0 fk95hh J7 Dominica (Comm. of), Roseau
  18.467  -70.000     0.0 fk58al HI Dominican Rep., Santo Domingo
 -27.133 -109.383     0.0 dg52hu CE0 Easter/Pascua/Rapa Nui,Hanga-Roa
 -26.467 -105.467     0.0 dg73gm Sala y Gomez I.
   0.233  -78.500     0.0 fj00rf HC,HD Ecuador, Quito
  -0.367  -79.867     0.0 fi09bp Guauaquil { HD210A }
  30.517   31.250     0.0 km50pm SU,6A Egypt, Cairo
  31.133   33.800     0.0 km61vd Sinai, El Arish
  13.667  -89.167     0.0 ek53jq YS El Salvador, San Salvador
   3.750    8.783     0.0 jj43js 3C Equatorial Guinea, Malabo
   3.767    8.767     0.0 jj43js Macias Nguema Biyogo,St.Isabel
   1.850    9.750     0.0 jj41vu Rio Muni, Bata
  59.367   24.800     0.0 ko29ji ES Estonia, Tallinn
   9.033   38.783     0.0 kj99ja ET Ethiopia, Addis Ababa
  15.333   38.883     0.0 kk95kh ET2 Eritrea, Asmera
  62.000   -7.000     0.0 ip61lx OY Faeroe Islands, Torshavn
 -51.700  -57.850     0.0 gd18bh VP8 Falkland (Malvinas) Is., Stanley
 -18.133  178.417     0.0 rh91fu 3D2 Fiji Islands, Suva
  60.150   24.933     0.0 kp20ld OF-OJ Finland, Helsinki
  48.833    2.333     0.0 jn18dt F,HW,TK,TO France, Paris
  48.550    2.567     0.0 jn18gn S Assise { FFH }
  41.333   -1.750     0.0 in91dh F/EA Ile De Faisans (Pheasants I.)
  80.800   47.583     0.0 lr30st 4K2 Franz Josef Land(CIS),Nagurskoye
  82.000   55.000     0.0 lr72ma Krenkel Obs
   5.000  -52.333     0.0 gj35ua FY French Guiana & Inini, Cayenne
   5.150  -52.650     0.0 gj35qd Kourou ( E.S.A.)
 -17.533 -149.567     0.0 bh52fl FO Fr. Polynesia, Society, Papeete
  -8.933 -140.083     0.0 bi91xb Marquesas Is., Nuku-Hiva
 -16.033 -146.600     0.0 bh63qx Tuamato Arch., Fakarava Isl.
 -23.383 -149.450     0.0 bg56go Tubuai (Australs) Is, Tubuai
 -27.583 -144.333     0.0 bg72uk Rapa I
   0.500   10.000     0.0 jj50am TR Gabon, Libreville
  -0.900  -89.600     0.0 ei59ec HC8,HD8 Galapagos Is., Baquerizo Moreno
  13.467  -16.650     0.0 ik13ql C5 The Gambia, Banjul ( Bathurst )
  41.717   44.800     0.0 ln21jr UF? Georgia, Tbilisi (not CIS,Jan92)
  43.033   44.717     0.0 ln23ia North Ossetia, Vladivkavkaz
  52.517   13.400     0.0 jo62qm DA-DL German Fed. Rep., Berlin
  51.750    7.167     0.0 jo31os Bonn
  47.700    8.683     0.0 jn47iq Busingen
  52.550   10.000     0.0 jo52an Hamburg {DAO}
  52.650   12.917     0.0 jo62lp Nauen {Y3S}
 -12.417   46.417     0.0 lh37fn Geyser Reef
   5.250   -0.250     0.0 ij95vf 9G Ghana ( Gold Coast ), Accra
  36.500   -5.000     0.0 im76ml ZB Gibraltar
 -11.567   47.317     0.0 lh38pk FR/G Glorioso Islands
  37.967   23.717     0.0 km17ux SV-SZ,J4 Greece, Athens
  64.183  -51.650     0.0 gp44ee OX,XP Greenland, Nuuk (Godthaab)
  81.717  -17.833     0.0 ir11cr Nord
  76.583  -68.500     0.0 fq56rn Dundas, Thule Air Base
  78.400  -68.400     0.0 fq58tj No. Geomagnetic Pole(1986)
  12.067  -61.733     0.0 fk92db J3 Grenada & Dep., St. Georges
  16.000  -61.717     0.0 fk96da FG Guadeloupe, Basse-Terre
  13.467  144.750     0.0 qk23il KH2 Guam, Agana [GU]
  19.917  -75.167     0.0 fk29jw KG4 Guantanamo Bay (U.S. Navy Base)
  15.500  -91.500     0.0 ek45gm TG,TD Guatemala, Guatemala City
  49.450   -2.533     0.0 in89rk GU,GP,M_8,2U Guernsey, St. Peter Port
   9.750  -14.250     0.0 ij29vs 3X Guinea, Conakry
  11.833  -15.717     0.0 ik21dt J5 Guine-Bissau, Bissau
   6.250  -58.000     0.0 gj06xg 8R Guyana, Georgetown
  18.500  -72.250     0.0 fk38um HH,4V Haiti, Port-Au-Prince
  13.667   42.833     0.0 lk13jq Hanish Island
  21.317 -157.833     0.0 bl11ch KH6 Hawaii, Honolulu [ HI ]
  20.517 -156.667     0.0 bl10pm Kahoolewa (Bombing Is.)
  21.983 -159.767     0.0 bl01cx Kekaha { WWVH }
  19.833 -155.417     0.0 bk29gt Mauna Kea
 -53.117   73.333     0.0 md66pv VK0 Heard Island, Big Ben
 -52.833   72.483     0.0 md67fe McDonald Island
  14.083  -87.233     0.0 ek64jb HQ,HR Honduras, Tegucigalpa
  17.400  -83.933     0.0 ek87aj Swan Island
  22.267  114.217     0.0 ol72cg VS6 Hong Kong, Victoria
  47.500   19.333     0.0 jn97pm HA,HG Hungary, Budapest
  64.150  -21.933     0.0 hp94ad TF Iceland, Reykjavik
  28.567   77.317     0.0 ml88pn VU India, New Delhi { ATA }
  31.583   74.883     0.0 mm71kn Amritsar
  18.967   78.833     0.0 mk98jx Bombay
  22.533   88.367     0.0 nl42em Calcutta { VWC }
  27.333   88.650     0.0 nl47hh Gangtok ( Sikkim )
  13.067   80.267     0.0 nk03db Madras
  -6.133  106.750     0.0 oi33iu YB-YH Indonesia,Djawa(Java), Djakarta
  -5.117  119.400     0.0 oi94qv Sulawesi, Makasar
  -3.333  114.583     0.0 oi76gq Kalimantan,Bandjarmasin
   0.800  127.400     0.0 pj30qt Molucca Is., Ternate
  -0.950  100.350     0.0 oi09eb Sumatra, Padang
  -8.583  125.583     0.0 pi21sk Timor, Dili
  -2.533  140.700     0.0 qi07il Irian Jawa, Djajapura
  45.517  -74.567     0.0 fn25rm 4Y Int'l Civil Aviation O.,Montreal
  46.200    6.150     0.0 jn36be 4U1ITU I.T.U., Geneva, Switzerland
  48.233   16.333     0.0 jn88df 4U1VIC I.T.U., Vienna, Austria
  35.667   51.417     0.0 lm55rq EP-EQ Iran ( Persia ), Tehran
  32.250   45.000     0.0 lm22mg YI Iraq, Baghdad
  53.350   -6.217     0.0 io63vi EI,EJ Ireland ( Eire ), Dublin
  55.017   -8.567     0.0 io55ra EJ0 Aran Is.
  32.083   34.767     0.0 km72jb 4X,4Z Israel, Tel-Aviv-Yafo
  31.767   35.233     0.0 km71os Jerusalem
  41.783   12.450     0.0 jn61fs I,IT Italy, Rome { IAM }
  42.967    8.967     0.0 jn42lx Campione D'Italia
  45.050    7.667     0.0 jn35ub Torino ( Turin ) { IBF }
  40.550   14.217     0.0 jn70cn IC Capri Isl.
  40.717   13.900     0.0 jn60wr IC Ischia Isl.
  35.517   12.583     0.0 jm65gm IG Pelagian Is., Lampedusa Is.
  37.967   12.083     0.0 jm67ax IF Levanzo (Egadi) I., Marettimo
  41.217    9.417     0.0 jn41rf IM Maddalena Isl.
  36.783   12.000     0.0 jm66as IH Pantelleria Is.
  40.917   12.950     0.0 jn60lw IB Ponziani Isl.
  38.117   13.350     0.0 jm68qc IT Sicily, Palermo
  42.767   10.283     0.0 jn52ds IA Tuscan Arch., Elba Isl.
  38.717   13.200     0.0 jm68or IE Ustica Isl.
  17.967  -76.800     0.0 fk17ox 6Y Jamaica, Kingston
  70.833   -8.983     0.0 iq50mt JX Jan Mayen Island, Sorkapp
  35.700  139.517     0.0 pm95sq JA-JS,7K-7N,8J-8N Japan, Tokyo
  31.583  130.567     0.0 pm51gn Kagoshima Sp.Ctr.
  36.183  139.850     0.0 pm96we Sanwa { JJY }
  30.400  131.000     0.0 pm50mj Tanegashima SpCtr
  26.217  127.683     0.0 pl36uf JR6 Ryukyu Is., Okinawa, Naha
  35.700  139.517     0.0 pm95sq KA U. S. Military in Japan
  49.383   -2.117     0.0 in89wj GJ,GH,M_7,2J Jersey, St. Helier
  16.750 -169.517     0.0 ak56fs KH3 Johnston Island
  31.950   35.933     0.0 km71xw JY Jordan(Hashemite Kingdom), Amman
  17.050   42.717     0.0 lk17ib FR/J Juan de Nova
 -22.350   40.350     0.0 lg07ep /E & Europa & Bassas Da India
 -33.633  -78.833     0.0 ff06oi CE0 Juan Fernandez, San Juan Batista
  54.667   20.500     0.0 ko04fq UA2? Kaliningradsk [CIS]
  43.250   76.950     0.0 mn83lf UL? Kazakh [CIS], Alma-Ata
  46.833   61.333     0.0 mn06pt Aralsk
  47.083   52.000     0.0 ln67ab Guryev
  49.833   73.167     0.0 mn69ot Karaganda
  45.633   63.267     0.0 mn15pp Tyuratam Cosmodrome
  -1.750   37.000     0.0 ki88mf 5Y,5Z Kenya, Nairobi
 -49.583   69.500     0.0 me40sk FT_X Kerguelen Is., Port-Aux-Francois
 -29.267 -177.917     0.0 ag10ar ZL8 Kermadec Is., Raoul (Sunday) I.
   6.450 -162.400     0.0 aj86tk KH5K Kingman Reef
  -1.367  172.967     0.0 ri68lp T3 Kiribati, Bairiki
  -3.717 -170.717     0.0 ai46pg T31 (Central) Rawaki Isl.
  -2.817 -171.717     0.0 ai47de Canton & Enderbury
  -4.667 -174.533     0.0 ai25rh Nikumaroro (Gardner)
   2.000 -157.500     0.0 bj11gx T32 (East) N.Line,Kiritimati,London
   3.867 -159.367     0.0 bj03hu Tabuaeran I.
  -4.050 -154.983     0.0 bi25mw Central Line Is,Marden
 -10.100 -152.383     0.0 bh39tv South Line Is, Vostok
  37.550  126.967     0.0 pm37ln HL,HM Korea (Rep.)(South),Soul (Seoul)
  36.383  127.367     0.0 pm36qj Taedok {HLA}
  39.017  125.750     0.0 pm29va P5 Korea (D.P.R.)(North), Pyongyang
  37.917   40.233     0.0 lm07cw TA Kurdistan (Turkey), Diyarbakir
  35.467   44.467     0.0 lm25fl YI (Iraq) Kirkuk
  36.733   45.733     0.0 lm26ur EP (Iran) Mahabad
  37.050   41.250     0.0 lm07pb YK (Syria) Al Qamishli
  36.417   45.733     0.0 lm26uk YI (Iraq) Shaqlawah
  28.583 -178.167     0.0 al08vn KH7 Kure ( Ocean ) Atoll, Green I.
  29.333   48.000     0.0 ll39xh 9K Kuwait, Al-Kuwayt ( Kuwait )
  42.883   74.767     0.0 mn72jv UM? Kyrgyzstan (Kirghiz)[CIS],Frunze
  42.500   72.217     0.0 mn62cm Talas
  10.533   72.717     0.0 mk60im VU7 Laccadive(Lakshadweep),KavaratMK60
  19.883  102.167     0.0 ok19cv XW Laos, Luang Prabang
  56.883   24.133     0.0 ko26bv YL Latvia, Riga
  33.867   35.500     0.0 km73ru OD Lebanon, Beirut
 -29.317   27.483     0.0 kg30rq 7P Lesotho, Maseru
   6.333  -10.817     0.0 ij46oh EL,5L,A8 Liberia, Monrovia
  32.900   13.183     0.0 jm62ov 5A Libya, Tarabulus ( Tripoli )
  32.117   24.067     0.0 km22ac Benghazi
  47.133    9.533     0.0 jn47sd HB0 Liechtenstein, Vaduz
  54.667   25.317     0.0 ko24pq LY Lithuania, Vilnius
 -31.467  159.150     0.0 qf98nm VK Lord Howe Island, Mt. Gower
 -31.750  159.250     0.0 qf98of Ball's Pyramid
 -29.500  159.167     0.0 qg90om Middleton Reef & Elizabeth R.
  49.617    6.133     0.0 jn39bo LX Luxembourg, Luxembourg
  22.350  113.500     0.0 ol62si XX9,CR9 Macao, Macao
 -54.483  158.967     0.0 qd95lm VK0 MacQuarie Island, research base
  32.633  -16.900     0.0 im12np CT3 Madeira Islands, Funchal
 -18.750   47.500     0.0 lh31sg 5R,5S Madagscar(Malagasy),AntananariLH31
 -13.983   33.733     0.0 kh66ua 7Q Malawi, Lilongwe
   3.133  101.700     0.0 oj03ud 9M2,4 Malaysia (W.), Kuala Lumpur
   1.533  110.333     0.0 oj51dm 9M6,8 Malaysia (E.), Sarawak, Kuching
   5.967  116.067     0.0 oj85ax Sabah(No.Borneo),Kota Kinabulu
   4.167   73.467     0.0 mj64re 8Q Maldives Islands, Male
  -0.700   73.167     0.0 mi69oh Gan
  12.750   -8.000     0.0 ik62ar TZ Mali, Bamako
  16.767   -3.017     0.0 ik86ls Timbuktu (Timbouctou)
   3.983  -81.583     0.0 ej93fx HK0 Malpelo Island
  35.900   14.533     0.0 jm75gv 9H Malta, Valleta
  36.067   14.217     0.0 jm76cb Gozo, & Comino
  60.633   28.567     0.0 kp40gp 4J1 Malyj Vysotskij Island (CIS)
  54.150   -4.467     0.0 io74sd GD,GT,M_6,2D Isle of Man, Douglas
  60.300   19.133     0.0 jp90nh OJ0 Market Reef (see also SI8)
   7.100  171.250     0.0 rj57pc V7 Marshall Is.(Rep. of), Majuro
   8.717  167.733     0.0 rj38ur Kwajalein
  14.600  -61.083     0.0 fk94lo FM Martinique, Fort-De-France
  17.750  -15.750     0.0 ik27cr 5T Mauritania, Nouakchott
 -20.167   57.500     0.0 lg89st 3B8 Mauritius, Port Louis
 -12.783   45.267     0.0 lh27pf FH Mayotte Is., Ilot Dzaoudzi
 -17.467  155.917     0.0 qh72xm VK9 Mellish Reef
  19.500  -98.750     0.0 ek09pl XE,XA-XI Mexico, Mexico City
  28.200 -115.250     0.0 dl28ie Cedros Island
  31.733 -106.483     0.0 dm61sr Ciudad Juarez
  20.667 -103.333     0.0 dl80iq Guadalajara
  29.067 -110.967     0.0 dl49mb Hermosillo
  24.167 -110.300     0.0 dl44ue La Paz
  20.967  -89.617     0.0 el50ex Merida
  25.667 -100.317     0.0 dl95uq Monterrey
  14.900  -92.283     0.0 ek34uv Tapachula
  32.533 -117.017     0.0 dm12lm Tijuana
   6.983  158.200     0.0 qj96cx V6 Micronesia, Pohnpei, Kolonia
   5.317  162.983     0.0 rj15lh Kosrae I.
   7.367  151.883     0.0 qj57wi Truk Is., Dublon I.
   9.517  138.100     0.0 pj99bm Yap Is., Colonia
  28.217 -177.400     0.0 al18hf KH4 Midway Island, Welles Harbor
  24.283  153.967     0.0 ql64xg JD,KA1 Minami Torishima (Marcus)
  44.250    8.000     0.0 jn34xg 3A Monaco
  47.000   28.833     0.0 kn46jx UO? Moldova (Moldavia)[CIS],Kishinev
  46.833   29.633     0.0 kn46tt Dnestr region, Tiraspol
  47.900  106.867     0.0 on37kv JT-JV Mongolia, Ulan Bator
  48.567  114.833     0.0 on78jn Cojbalsan
  16.733  -62.233     0.0 fk86vr VP2M Montserrat, Plymouth
  34.033   -6.850     0.0 im64na CN Morocco, Rabat
  33.650   -7.583     0.0 im63fp Casablanca
  35.800   -7.750     0.0 im65dt CN2 Tangier
  29.400  -10.200     0.0 il49vj Ifni, Sidi Ifni
  40.200   24.233     0.0 kn20ce SV/A Mount Athos (Hagian Oros),Karges
  27.983   86.933     0.0 nl37lx BY/9N Mt.Everest/Sagarmatha/QomolangNL37
 -25.967   32.583     0.0 kg64ga C8,C9 Mozambique, Maputo
  16.783   96.167     0.0 nk86cs XY,XZ,1Z Myanmar, Yangon(Burma,Rangoon)
  16.783   96.167     0.0 nk86cs 1Z Kawthulei (Karen), Pa-an
 -22.250   17.000     0.0 jg87ms V5 Namibia (SW. Africa), Windhoek
  -0.517  166.900     0.0 ri39kl C2 Nauru (Pleasant),Yaren(Domaneab)
  18.400  -75.017     0.0 fk28lj KP1 Navassa Island
  27.750   85.250     0.0 nl27or 9N Nepal, Katmandu
  52.333    5.000     0.0 jo22mh PA-PI Netherlands, Amsterdam
  12.100  -68.933     0.0 fk52mc PJ.249 Neth.Antilles,Curacao,WillemstFK52
  12.150  -68.300     0.0 fk52ud Bonaire, Kralendijk
 -22.333  167.000     0.0 rg37mq FK New Caledonia, Noumea
 -19.867  158.250     0.0 qh90dd Chesterfield Isl.
 -21.000  154.433     0.0 qg79fa Frederick Reef
 -41.283  174.783     0.0 re78jr ZL,ZM New Zealand, Wellington
 -49.700  178.817     0.0 re90jh Antipodes Island
 -36.917  174.717     0.0 rf73ib Auckland
 -47.667  179.167     0.0 re92oh Bounty Island
 -43.550  172.667     0.0 re66ik Christchurch
 -41.200  174.900     0.0 re78kt Lower Hutt { ZLFS }
 -48.017  166.567     0.0 re31gx Snares Is.
  12.000  -86.750     0.0 ek61ox YN,HT Nicaragua, Managua
  13.750   -2.250     0.0 ik83us 5U Niger, Niamey
   6.450    3.467     0.0 jj16rk 5N,5O Nigeria, Lagos
 -19.033 -169.917     0.0 ah50ax ZK2 Niue (Savage), Alofi
 -29.067  167.950     0.0 rg30xw VK9 Norfolk Island, Kingston
  54.617   -5.900     0.0 io74bo GI,GN,M_5,2I Northern Ireland, Belfast
  15.200  145.717     0.0 qk25ue KH0S Northern Marianas (Comm.),Saipan
  14.133  145.150     0.0 qk24nd -R Rota
  15.000  145.633     0.0 qk25ta -T Tinian
  90.000    0.000     0.0 js00aa North Geographic Pole
  60.000   10.500     0.0 jp50fa LA-LN Norway, Oslo
  59.900   12.283     0.0 jo69dv LG5/SJ9 Morokulien, Charlottenberg
  27.500  142.000     0.0 ql17am JD,KA1 Ogasawara(Bonin) I, Chichi Shima
  24.467  131.167     0.0 pl54ol Daito (Borodino) Is.
  24.450  142.500     0.0 ql14gk Kazan Retto(Volcano), Iwo Jima
  30.467  140.300     0.0 qm00dl (7J) Okino Tori-Shima (Parece Vela)
  23.617   58.633     0.0 ll93ho A4 Oman, Masqat
  17.500   56.000     0.0 lk87am Kuria Muria Island
  -1.400    5.617     0.0 ji28to 3C0 Pagulu ( Annobon ) Island
  33.667   73.133     0.0 mm63nq AP-AS Pakistan, Islamabad
  24.867   67.050     0.0 ml34mu Karachi
  35.300   75.617     0.0 mm75th Skardu
   7.333  134.483     0.0 pj77fh KC6 Palau (Rep. of) (Belau), Koror
   5.867 -162.100     0.0 aj85wu KH5 Palmyra Group, Cooper I., Home
  -0.367 -160.033     0.0 ai99xp Jarvis I., Millersville
   8.950  -79.500     0.0 fj08gw HO,HP,H3 Panama, Panama
   9.367  -79.900     0.0 fj09bi Canal Zone, Colon [CZ]
  -9.500  147.117     0.0 qi30nm P2 Papua New Guinea, Port Moresby
 -25.500  -57.250     0.0 gg14il ZP Paraguay, Asuncion
 -26.600   15.133     0.0 jg73nj ZS Penquin Islands, Seal I.
 -12.250  -77.500     0.0 fh17gs OA-OC,4T Peru, Lima
 -68.783  -90.583     0.0 ec41rf 3Y Peter I Is., Cape I. Christensen
  14.633  121.000     0.0 pk04mp DU-DZ,4D-4I Philippines, Quezon City
  14.583  120.983     0.0 pk04ln Manila
 -25.067 -130.083     0.0 cg44xw VR6 Pitcairn Island, Adamstown
  52.250   21.000     0.0 ko02mg SN-SR,3Z Poland, Warsaw
  38.700   -9.133     0.0 im58kq CT,CQ-CU Portugal, Lisbon
 -46.600   37.950     0.0 ke83xj ZS8,ZR2-ZU3 Prince Edward Isl.
 -46.883   37.867     0.0 ke83wc Marion Is., research sta.
  18.417  -66.167     0.0 fk68vk KP4 Puerto Rico, San Juan [PR]
  18.300  -65.300     0.0 fk78ih Culebra I., Culebra
  18.150  -65.450     0.0 fk78gd Vieques I., Isabel Segunda
  25.283   51.533     0.0 ll55sg A7 Qatar, Ad-Dawhah (Doha)
 -20.867   55.450     0.0 lg79rd FR Reunion Islands, St. Denis
  18.000 -112.500     0.0 dk38sa XA4-XI4 Revilla Gigedo Is., Socorro I.
 -19.683   63.417     0.0 mh10rh 3B9 Rodriguez I., Port Mathurin
  44.500   26.000     0.0 kn34al YO-YR Romania, Bucharest
 -12.500  177.133     0.0 rh87nm 3D2 Rotuma (Grenville) Island, Ahau
  55.750   38.300     0.0 ko95dr UA-UQ Russia [CIS],Moskva(Moscow){RWM}
  64.567   40.533     0.0 lp04gn Archangel'sk
  43.350   45.700     0.0 ln23ui Chechen-Ingush, Groznyy
  68.967   33.083     0.0 kp68mx Murmansk
  76.933   68.583     0.0 mq46gw Mys Zhelaniya
  62.717   40.333     0.0 lp02dr Plesetck Cosmo.
  59.917   30.333     0.0 ko59dw (Leningrad) St. Petersburg
  55.750   49.167     0.0 lo45or Tatar,Kazan
  53.200   50.150     0.0 lo53be Kuybyshev
  54.733   55.933     0.0 lo74xr Ufa
  43.033   44.717     0.0 ln23ia North Ossetia, Vladivkavkaz
  48.067   44.417     0.0 ln28fb (Stalingrad) Volgograd
  52.300  104.250     0.0 oo22ch UA0,UA9 Russia (Asiatic), Irkutsk {RID}
  64.750  177.483     0.0 rp84rs Anadyr
  76.350  148.933     0.0 qq46li (Bennett) Bennetta I.
  68.750  161.300     0.0 rp08ps Cherskiy
  52.050  113.500     0.0 oo62sb Chita
  77.383  156.500     0.0 qq87gj (Henrietta) Genriyetty I.
  71.383 -175.667     0.0 aq21dj (Herald) Geral'd I.
  71.967  102.500     0.0 oq11gx Khatanga
  55.200  166.000     0.0 ro25xe Komandorskije
  83.000   95.000     0.0 nr72mx Komsomlec I.
  76.000  137.933     0.0 pq86xa Kotel'nyy
  45.233  147.883     0.0 qn35wf Kuril Is.
  51.700   94.450     0.0 no71fq Tuva, Kyzyl
  59.567  150.800     0.0 qo59jn Magadan
  77.667  104.333     0.0 oq27dq Mys Chelyuskin
  68.933  179.450     0.0 rp98rw Mys Shmidta O.
  69.333   88.100     0.0 np49bh Norilsk
  55.033   82.917     0.0 no15la { RTA } Novosibirisk
  53.017  158.650     0.0 qo93ha Petropavlosk
  46.967  142.700     0.0 qn16ix Sakhalin,Juzno
  43.767  145.433     0.0 qn23rs Kuril
  64.567  143.200     0.0 qp14on Ust Nera
  43.133  131.900     0.0 pn53wd Vladivostok
  67.500   64.000     0.0 mp17xm Vorkuta
  70.983 -178.500     0.0 aq00sx (Wrangel) Vrangelya I.
  62.000  129.667     0.0 pp41ux Yakutsk
  76.717  158.000     0.0 qq86xr (Jeannette) Zhannetty I.
  -1.983   30.083     0.0 ki58aa 9X Rwanda, Kigala
  43.933  -60.033     0.0 fn93xw CY0 Sable Island
  17.300  -62.717     0.0 fk87ph V4 St. Christopher-Nevis,Basseterre
  17.167  -62.583     0.0 fk87re Nevis
 -15.933   -5.733     0.0 ih74db ZD7 St. Helena Is., Jamestown
  14.017  -60.983     0.0 fk94ma J6 St. Lucia, Castries
  18.100  -63.100     0.0 fk88kc FJ,FS St. Martin Island, Marigot
  17.917  -62.833     0.0 fk87ow St. Barthelemey, Gustavia
  47.200  -60.150     0.0 fn97we CY9 St. Paul, Atlantic Cove
   0.933  -29.367     0.0 hj50hw PP0-PY0 St. Peter & St. Pauls' Rocks
  46.767  -56.367     0.0 gn16ts FP St. Pierre, St. Pierre
  47.133  -56.700     0.0 gn17pd Miquelon
  13.150  -61.233     0.0 fk93jd J8 St. Vincent & Dep., Kingstown
  12.550  -81.700     0.0 ek92dn HK0 San Andres (Old Providence)
  13.350  -81.367     0.0 ek93hi Providencia
  15.750  -78.750     0.0 fk05pr Bajo Nuevo
